"id","status","status_detail","build_country","build_year","flag_name","dead_weight","vessel_type"
98523,Active,In Service/Commission,China,2016,Singapore,74074,Products Tanker 
116946,Active,In Service/Commission,Japan,1996,Panama,46432,Asphalt/Bitumen Tanker
77818,Active,In Service/Commission,South Korea,2006,Liberia,12934,Crude/Oil Products Tanker
70743,Active,In Service/Commission,South Korea,2002,Panama,316502,Crude Oil Tanker
76078,Active,In Service/Commission,South Korea,2007,Marshall Islands,13116,Crude/Oil Products Tanker
73716,Active,In Service/Commission,South Korea,2005,Cook Islands,53039,Crude/Oil Products Tanker
77794,Active,In Service/Commission,South Korea,2010,Cayman Islands,46011,Crude/Oil Products Tanker
76552,Active,In Service/Commission,Japan,2008,Marshall Islands,73956,Crude/Oil Products Tanker
116917,Active,In Service/Commission,Japan,2017,Singapore,3537,Asphalt/Bitumen Tanker
90337,Active,In Service/Commission,China,2013,Liberia,299981,Crude Oil Tanker
74812,Active,In Service/Commission,South Korea,2007,Liberia,50338,Crude Oil Tanker
77796,Active,In Service/Commission,South Korea,2010,Panama,46088,Crude/Oil Products Tanker
70745,Active,In Service/Commission,South Korea,2002,Panama,316808,Crude Oil Tanker
67998,Active,In Service/Commission,Croatia,2000,Nigeria,19995,Crude/Oil Products Tanker
77840,Active,In Service/Commission,South Korea,2009,Panama,106808,Crude/Oil Products Tanker
115919,Active,In Service/Commission,South Korea,2007,Italy,8084,Chemical/Oil Products Tanker
114146,Active,In Service/Commission,Netherlands,2021,Netherlands,7999,Chemical/Oil Products Tanker
74944,Active,In Service/Commission,Japan,2004,India,45744,Crude/Oil Products Tanker
77760,Active,In Service/Commission,China,2008,Denmark,109672,Crude/Oil Products Tanker
99557,Active,In Service/Commission,South Korea,2016,Russian Federation,41551,Crude Oil Tanker
70747,Active,In Service/Commission,South Korea,2003,Panama,316476,Crude Oil Tanker
67790,Active,In Service/Commission,Spain,1999,Cameroon,126355,Crude/Oil Products Tanker
67694,Inactive,Broken Up,Japan,1999,Panama,106552,Crude/Oil Products Tanker
115291,Active,In Service/Commission,Turkey,2007,Greece,6977,Chemical/Oil Products Tanker
113958,Active,In Service/Commission,China,2010,Russian Federation,6024,Products Tanker 
114160,Active,In Service/Commission,Russia,2003,Nigeria,6620,Products Tanker 
70889,Active,In Service/Commission,Japan,2002,India,47141,Products Tanker 
77762,Active,In Service/Commission,Japan,2007,Liberia,105365,Crude/Oil Products Tanker
117531,Active,In Service/Commission,South Korea,2021,Liberia,318747,Crude Oil Tanker
99951,Active,In Service/Commission,Japan,2016,Liberia,106340,Crude/Oil Products Tanker
77766,Active,In Service/Commission,Japan,2007,Marshall Islands,19999,Crude/Oil Products Tanker
78426,Active,In Service/Commission,South Korea,2008,Singapore,47097,Chemical/Oil Products Tanker
77822,Active,In Service/Commission,South Korea,2008,Viet Nam,40113,Chemical/Oil Products Tanker
98529,Active,In Service/Commission,Japan,2015,Liberia,19999,Crude/Oil Products Tanker
77860,Active,In Service/Commission,Japan,2007,Pakistan,107123,Crude/Oil Products Tanker
75596,Active,In Service/Commission,China,2007,Gabon,109647,Crude/Oil Products Tanker
77844,Active,In Service/Commission,Japan,2010,Panama,302403,Crude Oil Tanker
77842,Active,In Service/Commission,South Korea,2009,Panama,106590,Crude/Oil Products Tanker
78036,Active,In Service/Commission,Japan,2008,Singapore,19998,Crude/Oil Products Tanker
98531,Active,In Service/Commission,Japan,2016,Norway,19999,Crude/Oil Products Tanker
117140,Active,In Service/Commission,China,2022,Greece,156646,Crude Oil Tanker
70845,Active,In Service/Commission,Croatia,2004,Liberia,46764,Chemical/Oil Products Tanker
68437,Active,In Service/Commission,Italy,1999,Panama,15471,Crude/Oil Products Tanker
77862,Active,In Service/Commission,Japan,2008,Pakistan,107123,Crude/Oil Products Tanker
97500,Active,In Service/Commission,Romania,2016,Greece,113691,Crude/Oil Products Tanker
77848,Active,In Service/Commission,South Korea,2008,Hong Kong,49999,Chemical/Oil Products Tanker
77600,Active,In Service/Commission,South Korea,2007,Marshall Islands,51218,Crude/Oil Products Tanker
77826,Active,In Service/Commission,South Korea,2008,Saudi Arabia,45920,Chemical/Oil Products Tanker
77832,Active,In Service/Commission,South Korea,2009,Saudi Arabia,45907,Chemical/Oil Products Tanker
75736,Active,In Service/Commission,Japan,2006,Panama,105495,Crude/Oil Products Tanker
100445,Active,In Service/Commission,Japan,2016,Panama,11656,Crude/Oil Products Tanker
68417,Inactive,Broken Up,South Korea,2000,Saint Kitts and Nevis,153071,Crude/Oil Products Tanker
70827,Active,In Service/Commission,South Korea,2003,Nigeria,40233,Chemical/Oil Products Tanker
77828,Active,In Service/Commission,South Korea,2008,Saudi Arabia,45967,Chemical/Oil Products Tanker
81389,Active,In Service/Commission,Turkey,2007,Saint Kitts and Nevis,11276,Crude/Oil Products Tanker
77850,Active,In Service/Commission,South Korea,2007,Liberia,49999,Chemical/Oil Products Tanker
77830,Active,In Service/Commission,South Korea,2009,Saudi Arabia,45951,Chemical/Oil Products Tanker
116658,Active,In Service/Commission,China,2006,Cook Islands,6012,Asphalt/Bitumen Tanker
78867,Active,In Service/Commission,South Korea,2008,Marshall Islands,49999,Chemical/Oil Products Tanker
72622,Active,In Service/Commission,China,2004,Malaysia,37189,Chemical/Oil Products Tanker
76648,Active,In Service/Commission,Japan,2007,Panama,105839,Crude/Oil Products Tanker
78697,Active,In Service/Commission,Japan,2006,India,45726,Products Tanker 
67494,Active,In Service/Commission,Spain,1999,Cameroon,16326,Crude/Oil Products Tanker
68467,Active,In Service/Commission,Poland,2000,Portugal,21869,Chemical/Oil Products Tanker
77896,Active,In Service/Commission,Japan,2007,Marshall Islands,19996,Crude/Oil Products Tanker
98408,Active,In Service/Commission,South Korea,2016,Singapore,74665,Crude/Oil Products Tanker
70859,Active,In Service/Commission,South Korea,2003,Saudi Arabia,114829,Crude/Oil Products Tanker
68453,Active,In Service/Commission,South Korea,2000,Panama,46162,Products Tanker 
72606,Active,In Service/Commission,South Korea,2004,Bahamas,149506,Crude/Oil Products Tanker
113972,Active,In Service/Commission,South Korea,2005,Greece,5695,Chemical/Oil Products Tanker
90127,Active,In Service/Commission,China,2015,Marshall Islands,159500,Crude/Oil Products Tanker
77854,Active,In Service/Commission,Japan,2007,Liberia,40020,Chemical/Oil Products Tanker
90345,Active,In Service/Commission,China,2020,Liberia,156245,Crude Oil Tanker
97444,Active,In Service/Commission,China,2015,China,308371,Crude Oil Tanker
116588,Active,In Service/Commission,China,2022,China,7200,Chemical/Oil Products Tanker
77856,Active,In Service/Commission,Japan,2007,Liberia,40016,Crude/Oil Products Tanker
115268,Active,In Service/Commission,Spain,1997,Panama,5810,Chemical/Oil Products Tanker
77900,Active,In Service/Commission,Spain,2011,Italy,14995,Crude/Oil Products Tanker
68421,Active,In Service/Commission,South Korea,1999,Panama,105477,Crude/Oil Products Tanker
77858,Active,In Service/Commission,Japan,2007,Marshall Islands,39808,Chemical/Oil Products Tanker
104825,Active,In Service/Commission,South Korea,2020,Marshall Islands,109900,Products Tanker 
70437,Active,In Service/Commission,Turkey,2002,Togo,10018,Crude/Oil Products Tanker
98721,Active,In Service/Commission,China,2018,Canada,17999,Crude/Oil Products Tanker
98763,Active,In Service/Commission,China,2017,Hong Kong,113176,Crude/Oil Products Tanker
99645,Active,In Service/Commission,South Korea,2016,Marshall Islands,49513,Crude/Oil Products Tanker
70877,Active,In Service/Commission,South Korea,2002,Indonesia,37114,Crude/Oil Products Tanker
75336,Active,In Service/Commission,South Korea,2006,Turkey,37627,Crude/Oil Products Tanker
73820,Active,In Service/Commission,South Korea,2005,India,159155,Crude/Oil Products Tanker
66570,Active,In Service/Commission,United States of America,1998,United States of America,46094,Products Tanker 
78366,Active,In Service/Commission,Turkey,2008,Italy,19992,Crude/Oil Products Tanker
66566,Active,In Service/Commission,Spain,1997,Cameroon,124768,Crude/Oil Products Tanker
115672,Active,In Service/Commission,South Korea,2009,"Korea, Republic of",8941,Chemical/Oil Products Tanker
70901,Active,In Service/Commission,South Korea,2003,Djibouti,319012,Crude Oil Tanker
68553,Active,In Service/Commission,Japan,1999,Barbados,47221,Crude/Oil Products Tanker
76906,Active,In Service/Commission,Japan,2006,Saudi Arabia,19982,Crude/Oil Products Tanker
77924,Active,In Service/Commission,South Korea,2008,Panama,13078,Crude/Oil Products Tanker
98723,Active,In Service/Commission,China,2018,Sweden,16300,Crude/Oil Products Tanker
98631,Active,In Service/Commission,Japan,2015,Panama,16299,Crude/Oil Products Tanker
75604,Active,In Service/Commission,Japan,2007,Gabon,116104,Crude/Oil Products Tanker
77944,Active,In Service/Commission,South Korea,2008,Iran (Islamic Republic of),317367,Crude Oil Tanker
99797,Active,In Service/Commission,Japan,2016,Panama,16299,Crude/Oil Products Tanker
76410,Active,In Service/Commission,South Korea,2007,Marshall Islands,47128,Chemical/Oil Products Tanker
77926,Active,In Service/Commission,South Korea,2008,"Korea, Republic of",13105,Crude/Oil Products Tanker
77948,Active,In Service/Commission,South Korea,2007,Iran (Islamic Republic of),317356,Crude Oil Tanker
77928,Active,In Service/Commission,South Korea,2008,"Korea, Republic of",13119,Crude/Oil Products Tanker
77930,Active,In Service/Commission,Japan,2008,Liberia,105381,Crude/Oil Products Tanker
68615,Active,In Service/Commission,South Korea,2000,Iran (Islamic Republic of),99094,Crude/Oil Products Tanker
77952,Active,In Service/Commission,Turkey,2008,Faroe Islands,16958,Crude/Oil Products Tanker
115928,Active,In Service/Commission,United Arab Emirates,2007,Marshall Islands,7511,Products Tanker 
77932,Active,In Service/Commission,Japan,2008,Liberia,105342,Crude/Oil Products Tanker
79873,Active,In Service/Commission,China,2008,Hong Kong,45697,Chemical/Oil Products Tanker
77950,Active,In Service/Commission,Turkey,2007,Turkey,15989,Crude/Oil Products Tanker
116429,Active,In Service/Commission,China,2022,Liberia,23500,Chemical/Oil Products Tanker
115339,Active,In Service/Commission,Turkey,2007,Netherlands,6844,Chemical/Oil Products Tanker
99643,Active,In Service/Commission,South Korea,2016,Marshall Islands,49561,Crude/Oil Products Tanker
77974,Active,In Service/Commission,Japan,2009,Isle of Man,302290,Crude Oil Tanker
77970,Active,In Service/Commission,South Korea,2007,Panama,50605,Crude/Oil Products Tanker
74368,Active,In Service/Commission,Romania,2005,Malta,40471,Chemical/Oil Products Tanker
117296,Active,In Service/Commission,South Korea,2022,France,49990,Products Tanker 
98765,Active,In Service/Commission,China,2017,Hong Kong,113300,Crude/Oil Products Tanker
73858,Active,In Service/Commission,South Korea,2005,Nigeria,40083,Chemical/Oil Products Tanker
115929,Active,In Service/Commission,South Korea,2005,"Korea, Republic of",5720,Chemical/Oil Products Tanker
115698,Active,In Service/Commission,Japan,1998,Panama,9224,Chemical/Oil Products Tanker
100848,Active,In Service/Commission,Japan,2016,Panama,12526,Crude/Oil Products Tanker
77972,Active,In Service/Commission,Japan,2008,Marshall Islands,302165,Crude Oil Tanker
116885,Active,In Service/Commission,Netherlands,1995,Panama,4450,Asphalt/Bitumen Tanker
117631,Active,In Service/Commission,South Korea,2023,Isle of Man,17933,Chemical/Oil Products Tanker
67708,Inactive,Broken Up,Japan,1999,Palau,305839,Crude Oil Tanker
66660,Active,In Service/Commission,Japan,1997,Marshall Islands,300955,Crude Oil Tanker
78006,Active,In Service/Commission,Japan,2008,Malta,45990,Products Tanker 
116683,Active,In Service/Commission,South Korea,1995,Gabon,5416,Asphalt/Bitumen Tanker
112834,Active,In Service/Commission,Japan,2021,Liberia,310000,Crude Oil Tanker
66630,Active,In Service/Commission,South Korea,1997,Panama,44936,Chemical/Oil Products Tanker
72510,Active,In Service/Commission,Japan,2005,Liberia,45663,Products Tanker 
78004,Active,In Service/Commission,Japan,2009,Marshall Islands,45967,Products Tanker 
78943,Active,In Service/Commission,South Korea,2008,Liberia,51218,Crude/Oil Products Tanker
66626,Active,In Service/Commission,South Korea,1997,Panama,44970,Chemical/Oil Products Tanker
67958,Inactive,Broken Up,South Korea,1998,Antigua and Barbuda,159899,Crude/Oil Products Tanker
117418,Active,In Service/Commission,Japan,2023,Panama,112173,Crude Oil Tanker
66628,Active,In Service/Commission,South Korea,1997,Marshall Islands,44923,Chemical/Oil Products Tanker
75558,Active,In Service/Commission,South Korea,2007,Malta,159233,Crude/Oil Products Tanker
76516,Active,In Service/Commission,Russia,2010,Russian Federation,69830,Crude/Oil Products Tanker
76526,Active,In Service/Commission,Turkey,2007,Canada,18734,Crude/Oil Products Tanker
117000,Active,In Service/Commission,South Korea,2022,Saudi Arabia,49999,Products Tanker 
76458,Active,In Service/Commission,Japan,2006,Panama,115536,Crude/Oil Products Tanker
78010,Active,In Service/Commission,Japan,2009,Norway,33694,Chemical/Oil Products Tanker
114614,Active,In Service/Commission,South Korea,2008,Panama,8940,Chemical/Oil Products Tanker
116721,Active,In Service/Commission,Netherlands,1999,Netherlands,8297,Asphalt/Bitumen Tanker
71019,Active,In Service/Commission,Japan,2001,Panama,12498,Crude/Oil Products Tanker
77138,Active,In Service/Commission,China,2007,Singapore,45720,Products Tanker 
66678,Active,In Service/Commission,South Korea,1997,Saint Kitts and Nevis,11049,Crude/Oil Products Tanker
78941,Active,In Service/Commission,South Korea,2008,Panama,46188,Chemical/Oil Products Tanker
71031,Active,In Service/Commission,Japan,2002,Panama,300405,Crude Oil Tanker
71025,Active,In Service/Commission,Croatia,2003,Italy,35676,Crude/Oil Products Tanker
78038,Active,In Service/Commission,Japan,2008,Panama,19896,Crude/Oil Products Tanker
114711,Active,In Service/Commission,Japan,1998,Belize,9123,Chemical/Oil Products Tanker
71029,Active,In Service/Commission,Japan,2002,Panama,300373,Crude Oil Tanker
78028,Active,In Service/Commission,Japan,2007,Marshall Islands,19973,Crude/Oil Products Tanker
78030,Active,In Service/Commission,Japan,2008,Marshall Islands,19971,Crude/Oil Products Tanker
98725,Active,In Service/Commission,China,2018,Sweden,17999,Crude/Oil Products Tanker
75718,Active,In Service/Commission,Japan,2005,Panama,26180,Chemical/Oil Products Tanker
68609,Active,In Service/Commission,South Korea,2000,Iran (Islamic Republic of),99087,Crude/Oil Products Tanker
117524,Active,In Service/Commission,South Korea,2022,Marshall Islands,49832,Products Tanker 
94199,Active,In Service/Commission,South Korea,2014,Bahamas,155374,Crude/Oil Products Tanker
69800,Active,In Service/Commission,Japan,2000,Liberia,47052,Crude Oil Tanker
78797,Active,In Service/Commission,Japan,2008,Marshall Islands,105392,Crude/Oil Products Tanker
97064,Active,In Service/Commission,South Korea,2016,Marshall Islands,45923,Crude/Oil Products Tanker
67601,Active,In Service/Commission,China,1999,Russian Federation,14335,Crude/Oil Products Tanker
71036,Active,In Service/Commission,United States of America,2005,United States of America,193048,Crude/Oil Products Tanker
117262,Active,In Service/Commission,South Korea,2022,Liberia,299605,Crude Oil Tanker
98693,Active,In Service/Commission,Japan,2017,Liberia,25269,Crude/Oil Products Tanker
68611,Active,In Service/Commission,South Korea,2000,Iran (Islamic Republic of),99144,Crude/Oil Products Tanker
97900,Active,In Service/Commission,Romania,2018,Malta,113173,Crude Oil Tanker
115868,Active,In Service/Commission,Japan,2004,Indonesia,8578,Chemical/Oil Products Tanker
